ปี,เดือน,วัน,Country,Major Group,Menu Item Name,Sales Count
2024,ธันวาคม,18,Thailand,Spirit,Aloha sunset tiki,1
2024,ธันวาคม,18,Thailand,Spirit,Aperol Spritz,2
2024,ธันวาคม,18,Thailand,Spirit,Ballentine's Bottle,1
2024,ธันวาคม,18,Thailand,Spirit,Ballentine's Gls,1
2024,ธันวาคม,18,Thailand,Spirit,Belvedere Gls,4
2024,ธันวาคม,18,Thailand,Spirit,Belvedere Mule,2
2024,ธันวาคม,18,Thailand,Spirit,Blue Hawaii,4
2024,ธันวาคม,18,Thailand,Spirit,Bombay Sapphire Gls,2
2024,ธันวาคม,18,Thailand,Spirit,Casco Viejo Gold Gls,6
2024,ธันวาคม,18,Thailand,Spirit,Classic nitro brew,1
2024,ธันวาคม,18,Thailand,Spirit,Daiquiri,1
2024,ธันวาคม,18,Thailand,Spirit,Golden Tiki Glow,4
2024,ธันวาคม,18,Thailand,Spirit,Havana Club Gold Gls,1
2024,ธันวาคม,18,Thailand,Spirit,Hendrick's Gls,2
2024,ธันวาคม,18,Thailand,Spirit,Jack Daniel's Gls,1
2024,ธันวาคม,18,Thailand,Spirit,John Jameson Gls,2
2024,ธันวาคม,18,Thailand,Spirit,Jose Tequila Gls,1
2024,ธันวาคม,18,Thailand,Spirit,JW Black Label Bottle,1
2024,ธันวาคม,18,Thailand,Spirit,Long Island Ice Tea,15
2024,ธันวาคม,18,Thailand,Spirit,Margarita,34
2024,ธันวาคม,18,Thailand,Spirit,Martini Bianco Gls,1
2024,ธันวาคม,18,Thailand,Spirit,Mojito,7
2024,ธันวาคม,18,Thailand,Spirit,Negroni,4
2024,ธันวาคม,18,Thailand,Spirit,Old Fashioned,1
2024,ธันวาคม,18,Thailand,Spirit,Passion fruit Martini,4
2024,ธันวาคม,18,Thailand,Spirit,Pina Colada,6
2024,ธันวาคม,18,Thailand,Spirit,Rose Sangria Jug,1
2024,ธันวาคม,18,Thailand,Spirit,Strawberry Daiquiri,1
2024,ธันวาคม,18,Thailand,Tips,TIP,3
2024,ธันวาคม,18,Thailand,Tobacco,CAO MX2 Toro,1
2024,ธันวาคม,18,Thailand,Wine,Clear Water Gls,2
2024,ธันวาคม,18,Thailand,Wine,La Chapelle Btl,1
2024,ธันวาคม,18,Thailand,Wine,La Chapelle Mer Gls,2
2024,ธันวาคม,18,Thailand,Wine,"Lis Neris,chardonnay",1
2024,ธันวาคม,18,Thailand,Wine,Montgras Char Btl,1
2024,ธันวาคม,19,Thailand,Beer,Chang Beer BT.,37
2024,ธันวาคม,19,Thailand,Beer,Heineken Beer BT.,8
2024,ธันวาคม,19,Thailand,Beer,San Miguel Light,3
2024,ธันวาคม,19,Thailand,Beer,Say Play Jug,2
2024,ธันวาคม,19,Thailand,Beer,Singha Beer BT.,39
2024,ธันวาคม,19,Thailand,Condiment,2 glass a lot of ice,2
2024,ธันวาคม,19,Thailand,Condiment,2 sprite,4
2024,ธันวาคม,19,Thailand,Condiment,2g,5
2024,ธันวาคม,19,Thailand,Condiment,2g.,1
2024,ธันวาคม,19,Thailand,Condiment,2shot,4
2024,ธันวาคม,19,Thailand,Condiment,4g,1
2024,ธันวาคม,19,Thailand,Condiment,Beef MR,1
2024,ธันวาคม,19,Thailand,Condiment,Cut half,2
2024,ธันวาคม,19,Thailand,Condiment,Do Not Make Order,18
2024,ธันวาคม,19,Thailand,Condiment,Hot,1
2024,ธันวาคม,19,Thailand,Condiment,Ice,2
2024,ธันวาคม,19,Thailand,Condiment,Iced,1
2024,ธันวาคม,19,Thailand,Condiment,Less spicy,2
2024,ธันวาคม,19,Thailand,Condiment,Make spicy,1
2024,ธันวาคม,19,Thailand,Condiment,Medium,1
2024,ธันวาคม,19,Thailand,Condiment,Neat,9
2024,ธันวาคม,19,Thailand,Condiment,No bacon,1
2024,ธันวาคม,19,Thailand,Condiment,No chicken,1
2024,ธันวาคม,19,Thailand,Condiment,No ice,5
2024,ธันวาคม,19,Thailand,Condiment,no onioun,1
2024,ธันวาคม,19,Thailand,Condiment,No sweet,1
2024,ธันวาคม,19,Thailand,Condiment,On The Rock,7
2024,ธันวาคม,19,Thailand,Condiment,Penne,10
2024,ธันวาคม,19,Thailand,Condiment,Shake,4
2024,ธันวาคม,19,Thailand,Condiment,Special,1
2024,ธันวาคม,19,Thailand,Condiment,Strawberry,2
2024,ธันวาคม,19,Thailand,Condiment,Strawberry frozen,1
2024,ธันวาคม,19,Thailand,Condiment,Take away,1
2024,ธันวาคม,19,Thailand,Condiment,Thai style,3
2024,ธันวาคม,19,Thailand,Condiment,Vegetarian,1
2024,ธันวาคม,19,Thailand,Condiment,Vodka,6
2024,ธันวาคม,19,Thailand,Condiment,Water,1
2024,ธันวาคม,19,Thailand,Condiment,Well done,3
2024,ธันวาคม,19,Thailand,Condiment,White Sauce,1
2024,ธันวาคม,19,Thailand,Condiment,With olive,1
2024,ธันวาคม,19,Thailand,Food,Aburi Salmon Roll,4
2024,ธันวาคม,19,Thailand,Food,Add black olive,1
2024,ธันวาคม,19,Thailand,Food,Add Chicken,3
2024,ธันวาคม,19,Thailand,Food,Add Fries,7
2024,ธันวาคม,19,Thailand,Food,Aglo Olio Pancetta,1
2024,ธันวาคม,19,Thailand,Food,AUS Wagyu BG,6
2024,ธันวาคม,19,Thailand,Food,Beef Bresaola,3
2024,ธันวาคม,19,Thailand,Food,BLT Sandwiches,1
2024,ธันวาคม,19,Thailand,Food,Bolognaise,10
2024,ธันวาคม,19,Thailand,Food,Cabana Western Set 900 net,4
2024,ธันวาคม,19,Thailand,Food,Caesar Salad,5
2024,ธันวาคม,19,Thailand,Food,Calamari Fritter,1
2024,ธันวาคม,19,Thailand,Food,California Roll,4
2024,ธันวาคม,19,Thailand,Food,Caramel IC,6
2024,ธันวาคม,19,Thailand,Food,Carbonara,3
2024,ธันวาคม,19,Thailand,Food,Carrot cake,1
2024,ธันวาคม,19,Thailand,Food,Chicken Burger,3
2024,ธันวาคม,19,Thailand,Food,Chicken Satay,2
2024,ธันวาคม,19,Thailand,Food,Chocolate IC,2
2024,ธันวาคม,19,Thailand,Food,Coconut IC,4
2024,ธันวาคม,19,Thailand,Food,Dragon Roll,1
2024,ธันวาคม,19,Thailand,Food,Fast fare,1
2024,ธันวาคม,19,Thailand,Food,Fries,4
2024,ธันวาคม,19,Thailand,Food,Granola,1
2024,ธันวาคม,19,Thailand,Food,Grill Salmon,3
2024,ธันวาคม,19,Thailand,Food,Healthy Sandwiches,3
2024,ธันวาคม,19,Thailand,Food,Homemade Fruit Salad,1
2024,ธันวาคม,19,Thailand,Food,Hummus,1
2024,ธันวาคม,19,Thailand,Food,Kaopad Gai,4
2024,ธันวาคม,19,Thailand,Food,Kaopad Goong,2
2024,ธันวาคม,19,Thailand,Food,Khao Phad,1
2024,ธันวาคม,19,Thailand,Food,Lamb Kofta,1
2024,ธันวาคม,19,Thailand,Food,Maguro Sashimi,6
2024,ธันวาคม,19,Thailand,Food,Margherita PZ,7
2024,ธันวาคม,19,Thailand,Food,Mari Monti Platter,1
2024,ธันวาคม,19,Thailand,Food,Matsu Sushi (7 piecse),1
2024,ธันวาคม,19,Thailand,Food,Mixed Fruit,3
2024,ธันวาคม,19,Thailand,Food,Mixed Grilled Seafood Platter,1
2024,ธันวาคม,19,Thailand,Food,Mixed nuts cookies,1
2024,ธันวาคม,19,Thailand,Food,Mixed Olives,2
2024,ธันวาคม,19,Thailand,Food,Oreo IC,4
2024,ธันวาคม,19,Thailand,Food,Pad Kaprao Nuea,4
2024,ธันวาคม,19,Thailand,Food,Philadelphia Roll,1
2024,ธันวาคม,19,Thailand,Food,Pizza Black truffle,1
2024,ธันวาคม,19,Thailand,Food,Pomodoro,1
2024,ธันวาคม,19,Thailand,Food,Pork ribs,1
2024,ธันวาคม,19,Thailand,Food,Pure Poached,1
2024,ธันวาคม,19,Thailand,Food,Rock Lobster,5
2024,ธันวาคม,19,Thailand,Food,Salmon Ceviche,1
2024,ธันวาคม,19,Thailand,Food,Seafood PZ,1
2024,ธันวาคม,19,Thailand,Food,Seafoods Pasta,1
2024,ธันวาคม,19,Thailand,Food,Serrano and Arugula PZ,1
2024,ธันวาคม,19,Thailand,Food,Spiced Seafood Salad,2
2024,ธันวาคม,19,Thailand,Food,Spicy Lobster S/W,1
2024,ธันวาคม,19,Thailand,Food,Spring Roll,6
2024,ธันวาคม,19,Thailand,Food,Strawberry IC,3
2024,ธันวาคม,19,Thailand,Food,Sweet Potato Fries,1
2024,ธันวาคม,19,Thailand,Food,Tenderloin Beef,1
2024,ธันวาคม,19,Thailand,Food,The Italian farmer's Table,1
2024,ธันวาคม,19,Thailand,Food,Tiger Prawn,1
2024,ธันวาคม,19,Thailand,Food,Truffle Fries,3
2024,ธันวาคม,19,Thailand,Food,Truffle Mac N Cheese,2
2024,ธันวาคม,19,Thailand,Food,Ultimate Sashimi (10 Pieces),1
2024,ธันวาคม,19,Thailand,Food,Under the sea,3
2024,ธันวาคม,19,Thailand,Food,Vanilla IC,6
2024,ธันวาคม,19,Thailand,Misc,Sunbed,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Acqua Panna,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Apple J,3
2024,ธันวาคม,19,Thailand,Non Alc Bev,Cappuccino,4
2024,ธันวาคม,19,Thailand,Non Alc Bev,Classic nitro brew,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Coconut J,11
2024,ธันวาคม,19,Thailand,Non Alc Bev,Coke,10
2024,ธันวาคม,19,Thailand,Non Alc Bev,Coke Zero,22
2024,ธันวาคม,19,Thailand,Non Alc Bev,English Tea,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Fanta Orange,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Flat White,3
2024,ธันวาคม,19,Thailand,Non Alc Bev,Hot Americano,3
2024,ธันวาคม,19,Thailand,Non Alc Bev,Ice Cappucino,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Ice Chocolate,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Ice Coffee,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Ice Double Espresso,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Ice Latte,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,iced americano orange,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Mango Shake,2
2024,ธันวาคม,19,Thailand,Non Alc Bev,Matcha,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Oatmilk,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Orange  J,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Pineapple J,6
2024,ธันวาคม,19,Thailand,Non Alc Bev,Red Bull,9
2024,ธันวาคม,19,Thailand,Non Alc Bev,San Pelli Lg.,12
2024,ธันวาคม,19,Thailand,Non Alc Bev,San Pelli Sm.,11
2024,ธันวาคม,19,Thailand,Non Alc Bev,Singha Water,49
2024,ธันวาคม,19,Thailand,Non Alc Bev,Soda,12
2024,ธันวาคม,19,Thailand,Non Alc Bev,Sprite,4
2024,ธันวาคม,19,Thailand,Non Alc Bev,Thai Tea,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Tonic,9
2024,ธันวาคม,19,Thailand,Non Alc Bev,Virgin Blue Hawii,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Virgin Maitai,1
2024,ธันวาคม,19,Thailand,Non Alc Bev,Virgin Mojito,6
2024,ธันวาคม,19,Thailand,Non Alc Bev,Virgin Pina,4
2024,ธันวาคม,19,Thailand,Non Alc Bev,Watermelon J,1
2024,ธันวาคม,19,Thailand,Spirit,Aloha sunset tiki,1
2024,ธันวาคม,19,Thailand,Spirit,Aperol Spritz,40
2024,ธันวาคม,19,Thailand,Spirit,Bacardi Light Gls,4
2024,ธันวาคม,19,Thailand,Spirit,Bellini,1
2024,ธันวาคม,19,Thailand,Spirit,Belvedere Gls,3
2024,ธันวาคม,19,Thailand,Spirit,Belvedere Mule,1
2024,ธันวาคม,19,Thailand,Spirit,blow job,2
2024,ธันวาคม,19,Thailand,Spirit,Blue Hawaii,3
2024,ธันวาคม,19,Thailand,Spirit,Cami case shot cocktail,4
2024,ธันวาคม,19,Thailand,Spirit,Campari Gls,1
2024,ธันวาคม,19,Thailand,Spirit,Casco Viejo Silver Gls,3
2024,ธันวาคม,19,Thailand,Spirit,Chivas Regal Gls,1
2024,ธันวาคม,19,Thailand,Spirit,Daiquiri,1
2024,ธันวาคม,19,Thailand,Spirit,Golden Tiki Glow,3
2024,ธันวาคม,19,Thailand,Spirit,Grey Goose Ori. Gls,6
2024,ธันวาคม,19,Thailand,Spirit,Hendrick's Gls,7
2024,ธันวาคม,19,Thailand,Spirit,Jack Daniel's Gls,1
2024,ธันวาคม,19,Thailand,Spirit,John Jameson Gls,1
2024,ธันวาคม,19,Thailand,Spirit,Kir Royale,1
2024,ธันวาคม,19,Thailand,Spirit,Long Island Ice Tea,12
2024,ธันวาคม,19,Thailand,Spirit,Maitai,1
2024,ธันวาคม,19,Thailand,Spirit,Malibu,4
2024,ธันวาคม,19,Thailand,Spirit,Margarita,6
2024,ธันวาคม,19,Thailand,Spirit,Mojito,14
2024,ธันวาคม,19,Thailand,Spirit,Negroni,2
2024,ธันวาคม,19,Thailand,Spirit,Old Fashioned,4
2024,ธันวาคม,19,Thailand,Spirit,Patron Silver Gls,5
2024,ธันวาคม,19,Thailand,Spirit,Pina Colada,6
2024,ธันวาคม,19,Thailand,Spirit,Rose Sangria Glass,1
2024,ธันวาคม,19,Thailand,Spirit,Sex On The Beach,6
2024,ธันวาคม,19,Thailand,Spirit,Strawberry Daiquiri,7
2024,ธันวาคม,19,Thailand,Spirit,Tiki Torch,3
2024,ธันวาคม,19,Thailand,Spirit,Whisky Sour,8
2024,ธันวาคม,19,Thailand,Spirit,White Sangria,2
2024,ธันวาคม,19,Thailand,Tips,TIP,2
2024,ธันวาคม,19,Thailand,Tobacco,Rocky Patel 2003,1
2024,ธันวาคม,19,Thailand,Wine,Chateau Roubine Btl,2
2024,ธันวาคม,19,Thailand,Wine,Clear Water Gls,2
2024,ธันวาคม,19,Thailand,Wine,Corte Vingna Pino Gls,1
2024,ธันวาคม,19,Thailand,Wine,Domaine Ott by GL.,6
2024,ธันวาคม,19,Thailand,Wine,Domaine Ott by Ott Rose,1
2024,ธันวาคม,19,Thailand,Wine,La Chapelle Mer Gls,1
2024,ธันวาคม,19,Thailand,Wine,Montgras Char Btl,3
2024,ธันวาคม,19,Thailand,Wine,Montgras Char Gls,2
2024,ธันวาคม,20,Thailand,Beer,Chang Beer BT.,43
2024,ธันวาคม,20,Thailand,Beer,Heineken 0.0%,2
2024,ธันวาคม,20,Thailand,Beer,Heineken Beer BT.,20
2024,ธันวาคม,20,Thailand,Beer,San Miguel Light,3
2024,ธันวาคม,20,Thailand,Beer,Say Play Gls,4
2024,ธันวาคม,20,Thailand,Beer,Singha Beer BT.,27
2024,ธันวาคม,20,Thailand,Condiment, Wick pickles,2
2024,ธันวาคม,20,Thailand,Condiment,2 glass,1
2024,ธันวาคม,20,Thailand,Condiment,2g,4
2024,ธันวาคม,20,Thailand,Condiment,2g.,1
2024,ธันวาคม,20,Thailand,Condiment,3g,2
2024,ธันวาคม,20,Thailand,Condiment,4g,5
2024,ธันวาคม,20,Thailand,Condiment,5 singha water,1
2024,ธันวาคม,20,Thailand,Condiment,banana,2
2024,ธันวาคม,20,Thailand,Condiment,Beef,2
2024,ธันวาคม,20,Thailand,Condiment,cafe,1
2024,ธันวาคม,20,Thailand,Condiment,Crush Ice pls^__^,2
2024,ธันวาคม,20,Thailand,Condiment,Do Not Make Order,18
2024,ธันวาคม,20,Thailand,Condiment,Less ice,1
2024,ธันวาคม,20,Thailand,Condiment,Lime slices,2
2024,ธันวาคม,20,Thailand,Condiment,Medium,3
2024,ธันวาคม,20,Thailand,Condiment,Medium Rare,6
2024,ธันวาคม,20,Thailand,Condiment,Mix f.,1
2024,ธันวาคม,20,Thailand,Condiment,Mixed mango,2
2024,ธันวาคม,20,Thailand,Condiment,No bacon,3
2024,ธันวาคม,20,Thailand,Condiment,No chicken ch vegetables,2
2024,ธันวาคม,20,Thailand,Condiment,No ice,1
2024,ธันวาคม,20,Thailand,Condiment,No mango,1
2024,ธันวาคม,20,Thailand,Condiment,No SALAD NO tomato,2
2024,ธันวาคม,20,Thailand,Condiment,No Seaweed Salad no salmon,2
2024,ธันวาคม,20,Thailand,Condiment,Not cold,2
2024,ธันวาคม,20,Thailand,Condiment,On The Rock,15
2024,ธันวาคม,20,Thailand,Condiment,Only vegetables,1
2024,ธันวาคม,20,Thailand,Condiment,Philadelphia Roll,2
2024,ธันวาคม,20,Thailand,Condiment,Pineapple,1
2024,ธันวาคม,20,Thailand,Condiment,Serve at 10.30,1
2024,ธันวาคม,20,Thailand,Condiment,Serve Cafe,3
2024,ธันวาคม,20,Thailand,Condiment,Strawberry,1
2024,ธันวาคม,20,Thailand,Condiment,Take away,10
2024,ธันวาคม,20,Thailand,Condiment,Very Spicy,1
2024,ธันวาคม,20,Thailand,Condiment,Water,6
2024,ธันวาคม,20,Thailand,Condiment,สุกฟัง,1
2024,ธันวาคม,20,Thailand,Food,Aburi Salmon Roll,1
2024,ธันวาคม,20,Thailand,Food,Add Chicken,5
2024,ธันวาคม,20,Thailand,Food,Add Fries,1
2024,ธันวาคม,20,Thailand,Food,Aglo Olio Pancetta,6
2024,ธันวาคม,20,Thailand,Food,Al Quattro Formaggi,2
2024,ธันวาคม,20,Thailand,Food,Andaman Lobster,1
2024,ธันวาคม,20,Thailand,Food,AUS Wagyu BG,2
2024,ธันวาคม,20,Thailand,Food,Baked Oyster,6
2024,ธันวาคม,20,Thailand,Food,Blueberry Cheesecake,1
2024,ธันวาคม,20,Thailand,Food,Bolognaise,1
2024,ธันวาคม,20,Thailand,Food,Cabana Western Set 900 net,6
2024,ธันวาคม,20,Thailand,Food,Caesar Salad,10
2024,ธันวาคม,20,Thailand,Food,Calamari Fritter,4
2024,ธันวาคม,20,Thailand,Food,California Roll,1
2024,ธันวาคม,20,Thailand,Food,Caramel IC,5
2024,ธันวาคม,20,Thailand,Food,Carbonara,4
2024,ธันวาคม,20,Thailand,Food,Chicken Burger,2
2024,ธันวาคม,20,Thailand,Food,Chicken Satay,5
2024,ธันวาคม,20,Thailand,Food,Chicken Wing,3
2024,ธันวาคม,20,Thailand,Food,Chocolate IC,6
2024,ธันวาคม,20,Thailand,Food,Chocolate Mousse,2
2024,ธันวาคม,20,Thailand,Food,Crispy filo king prawns,6
2024,ธันวาคม,20,Thailand,Food,Dragon Roll,4
2024,ธันวาคม,20,Thailand,Food,Fast fare,1
2024,ธันวาคม,20,Thailand,Food,Fries,7
2024,ธันวาคม,20,Thailand,Food,Fuga Classic,1
2024,ธันวาคม,20,Thailand,Food,Grill Salmon,3
2024,ธันวาคม,20,Thailand,Food,Hamachi Sushi,1
2024,ธันวาคม,20,Thailand,Food,Healthy Sandwiches,3
2024,ธันวาคม,20,Thailand,Food,Hummus,2
2024,ธันวาคม,20,Thailand,Food,Kaopad Gai,2
2024,ธันวาคม,20,Thailand,Food,Kaopad Nuea,1
2024,ธันวาคม,20,Thailand,Food,Khao Phad,2
2024,ธันวาคม,20,Thailand,Food,Lamb Kofta,2
2024,ธันวาคม,20,Thailand,Food,Lobster Pad Thai,2
2024,ธันวาคม,20,Thailand,Food,Margherita PZ,4
2024,ธันวาคม,20,Thailand,Food,Matsu Sushi (7 piecse),1
2024,ธันวาคม,20,Thailand,Food,Mixed Bruschetta Platter,5
2024,ธันวาคม,20,Thailand,Food,Mixed Fruit,5
2024,ธันวาคม,20,Thailand,Food,Mixed Grilled Seafood Platter,2
2024,ธันวาคม,20,Thailand,Food,Mixed Olives,1
